Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Abnormal Parietal Bone Morphology MP:0000109	2/29	0.040525017260899666	0.3218914097824267	0	0	6.692787524366472	21.45597774988249	MN1;WNT1
Decreased NK Cell Number MP:0008045	3/70	0.0423420523397791	0.3218914097824267	0	0	4.0575692963752665	12.829930815983296	CD79B;ZEB1;SLA2
Decreased Common Myeloid Progenitor Cell Number MP:0008813	2/30	0.04311093159956	0.3218914097824267	0	0	6.453383458646616	20.289300011924833	MYB;MPL
Absent Incus MP:0004318	1/4	0.04345057534821845	0.3218914097824267	0	0	30.001745200698082	94.08940875060455	FOXI3
Abnormal Cutaneous Elastic Fiber Morphology MP:0008418	1/4	0.04345057534821845	0.3218914097824267	0	0	30.001745200698082	94.08940875060455	EFEMP2
Abnormal Marginal Zone B Cell Physiology MP:0008193	1/4	0.04345057534821845	0.3218914097824267	0	0	30.001745200698082	94.08940875060455	ARHGEF1
Abnormal Pharyngeal Pouch Morphology MP:0006031	1/4	0.04345057534821845	0.3218914097824267	0	0	30.001745200698082	94.08940875060455	FOXI3
Decreased T Cell Proliferation MP:0005095	4/121	0.04522842958022435	0.3218914097824267	0	0	3.1054737224949993	9.614637998101557	DIAPH1;FCER1G;HCLS1;PIK3CG
Decreased Mature B Cell Number MP:0008211	3/72	0.04541015259054524	0.3218914097824267	0	0	3.939498504715896	12.181006486721309	CD79B;MYB;SPNS2
Decreased B-1a Cell Number MP:0008168	2/31	0.0457567309612017	0.3218914097824267	0	0	6.230490018148821	19.217425425332674	CD79B;ZEB1
Abnormal Immune System Cell Morphology MP:0000716	2/31	0.0457567309612017	0.3218914097824267	0	0	6.230490018148821	19.217425425332674	CNN2;PSTPIP1
Decreased Susceptibility To Xenobiotic Induced Morbidity/Mortality MP:0009767	2/31	0.0457567309612017	0.3218914097824267	0	0	6.230490018148821	19.217425425332674	FCER1G;DRD1
Increased Susceptibility To Parasitic Infection MP:0005027	3/73	0.04698454054331694	0.3218914097824267	0	0	3.8829931972789113	11.873947232918686	FCER1G;AQP4;LTB
Abnormal Semicircular Canal Morphology MP:0002428	2/32	0.0484607925667418	0.3218914097824267	0	0	6.022456140350878	18.229975993466585	ZEB1;BMP7
Abnormal Dendrite Morphology MP:0008143	3/74	0.04858560637165197	0.3218914097824267	0	0	3.828079588642969	11.577750930024314	NRN1;ZDHHC8;CC2D1A
Kidney Cyst MP:0003675	3/75	0.050213181529963485	0.3218914097824267	0	0	3.7746913580246915	11.291905046352683	WNT9B;SPRY1;BMP7
Decreased Skeletal Muscle Fiber Size MP:0009400	2/33	0.051221521860154065	0.3218914097824267	0	0	5.827843803056028	17.317994340764958	MAGEL2;MYOZ1
Abnormal Mast Cell Physiology MP:0002423	2/33	0.051221521860154065	0.3218914097824267	0	0	5.827843803056028	17.317994340764958	FCER1G;NFATC2
Abnormal Erythrocyte Morphology MP:0002447	3/76	0.051867091333354876	0.3218914097824267	0	0	3.72276581865623	11.01592751113162	MYB;MCM6;KLF1
Obese MP:0001261	3/77	0.053547155146293504	0.3218914097824267	0	0	3.672243672243672	10.749364534683778	MAGEL2;ZEB1;NPY5R
Absent Marginal Zone B Cells MP:0008183	1/5	0.054016507981909864	0.3218914097824267	0	0	22.5	65.6654754547556	ZEB1
Absent Peripheral Lymph Nodes MP:0008464	1/5	0.054016507981909864	0.3218914097824267	0	0	22.5	65.6654754547556	LTB
Absent Spleen White Pulp MP:0005046	1/5	0.054016507981909864	0.3218914097824267	0	0	22.5	65.6654754547556	DIAPH1
Increased Urine Uric Acid Level MP:0009810	1/5	0.054016507981909864	0.3218914097824267	0	0	22.5	65.6654754547556	CEBPD
Abnormal Ascending Aorta Morphology MP:0009867	1/5	0.054016507981909864	0.3218914097824267	0	0	22.5	65.6654754547556	EFEMP2
Loss Of GABAergic Neurons MP:0003246	1/5	0.054016507981909864	0.3218914097824267	0	0	22.5	65.6654754547556	DRD1
Maxillary Shelf Hypoplasia MP:0009898	1/5	0.054016507981909864	0.3218914097824267	0	0	22.5	65.6654754547556	MN1
Abnormal Cerebellum Anterior Vermis Morphology MP:0000867	1/5	0.054016507981909864	0.3218914097824267	0	0	22.5	65.6654754547556	WNT1
Abnormal Circulating Tumor Necrosis Factor Level MP:0008552	1/5	0.054016507981909864	0.3218914097824267	0	0	22.5	65.6654754547556	EGR1
Decreased Gamma-Delta Intraepithelial T Cell Number MP:0008351	1/5	0.054016507981909864	0.3218914097824267	0	0	22.5	65.6654754547556	CCR9
Small Clavicle MP:0004338	1/5	0.054016507981909864	0.3218914097824267	0	0	22.5	65.6654754547556	TBX15
Abnormal Immature B Cell Morphology MP:0005022	1/5	0.054016507981909864	0.3218914097824267	0	0	22.5	65.6654754547556	CD79B
Abnormal Inhibitory Synapse Morphology MP:0020358	1/5	0.054016507981909864	0.3218914097824267	0	0	22.5	65.6654754547556	CLSTN2
Decreased Spleen B Cell Follicle Number MP:0014263	1/5	0.054016507981909864	0.3218914097824267	0	0	22.5	65.6654754547556	LTB
Disorganized Testis Cords MP:0006419	1/5	0.054016507981909864	0.3218914097824267	0	0	22.5	65.6654754547556	TCF21
Distended Ileum MP:0009485	1/5	0.054016507981909864	0.3218914097824267	0	0	22.5	65.6654754547556	TLX2
Abnormal Pterygoid Bone Morphology MP:0004453	1/5	0.054016507981909864	0.3218914097824267	0	0	22.5	65.6654754547556	ZEB1
Abnormal Small Intestinal Crypt Cell Proliferation MP:0010157	1/5	0.054016507981909864	0.3218914097824267	0	0	22.5	65.6654754547556	AP1M2
Absent Brachial Lymph Nodes MP:0009628	1/5	0.054016507981909864	0.3218914097824267	0	0	22.5	65.6654754547556	LTB
Failure Of Embryo Implantation MP:0001728	2/34	0.05403735205223256	0.3218914097824267	0	0	5.645394736842105	16.47371215754119	KLF5;TAF12
Abnormal Reproductive System Physiology MP:0001919	2/34	0.05403735205223256	0.3218914097824267	0	0	5.645394736842105	16.47371215754119	EGR1;DAZAP1
Impaired Coordination MP:0001405	8/372	0.05480394588679068	0.3218914097824267	0	0	2.010272336359293	5.8378169585013655	NR4A2;APC2;MAG;B3GALT2;CCR9;DRD1;BMP7;ELAVL3
Abnormal Locomotor Activation MP:0003313	3/78	0.05525318665527027	0.3218914097824267	0	0	3.623068783068783	10.491788604702295	NR4A2;ADRA1D;ATP1A1
Small Testis MP:0001147	9/440	0.055855888856165256	0.3218914097824267	0	0	1.9127838423795216	5.518343738713076	NPPC;NPEPPS;SCEL;DAZAP1;AGPS;GREB1L;HCLS1;RAPGEF5;SCAI
Arrested B Cell Differentiation MP:0001802	2/35	0.056906743743437405	0.3218914097824267	0	0	5.474003189792663	15.690362107075098	CD79B;MYB
Behavioral Despair MP:0002573	2/35	0.056906743743437405	0.3218914097824267	0	0	5.474003189792663	15.690362107075098	NR4A2;DRD1
Lumbar Vertebral Transformation MP:0004616	2/35	0.056906743743437405	0.3218914097824267	0	0	5.474003189792663	15.690362107075098	PHC1;TASP1
Decreased Ovary Weight MP:0004856	2/35	0.056906743743437405	0.3218914097824267	0	0	5.474003189792663	15.690362107075098	LIN28A;AQP4
Abnormal Lymphocyte Physiology MP:0003945	2/35	0.056906743743437405	0.3218914097824267	0	0	5.474003189792663	15.690362107075098	NFATC2;ARHGEF1
Abnormal Auditory Brainstem Response Waveform Shape MP:0011966	2/36	0.05982818447601402	0.3218914097824267	0	0	5.312693498452012	14.962024034500493	AQP4;ESRRG
Cervical Vertebral Transformation MP:0004615	2/36	0.05982818447601402	0.3218914097824267	0	0	5.312693498452012	14.962024034500493	PHC1;TASP1
Abnormal Skeletal Muscle Fiber Type Ratio MP:0009409	2/36	0.05982818447601402	0.3218914097824267	0	0	5.312693498452012	14.962024034500493	MYOZ1;VGLL2
Small Seminiferous Tubules MP:0001153	3/81	0.06052514304523142	0.3218914097824267	0	0	3.4831094831094833	9.769064672504628	EGR1;DAZAP1;TASP1
Abnormal Heart Echocardiography Feature MP:0011925	2/37	0.06280018838788042	0.3218914097824267	0	0	5.160601503759398	14.28349842186471	PPP1R13L;MYPN
Absent Midbrain MP:0012087	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	WNT1
Absent Popliteal Lymph Nodes MP:0009634	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	LTB
Abnormal T Wave MP:0010505	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	MYPN
Absent Tympanic Ring MP:0003138	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	FOXI3
Atrioventricular Cushion Hypoplasia MP:0030992	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	WNT4
Abnormal Basal Lamina Morphology MP:0004273	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	LAMC2
Median Cleft Palate MP:0021208	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	ZEB1
Broad Limb Buds MP:0004574	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	BMP7
Abnormal Cochlear IHC Efferent Innervation Pattern MP:0004633	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	SLITRK6
Decreased Blood Uric Acid Level MP:0008822	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	CEBPD
Abnormal Cranial Blood Vasculature Morphology MP:0014012	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	ZEB1
Pulmonary Alveolar Proteinosis MP:0010998	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	ADGRF5
Pulmonary Interstitial Fibrosis MP:0003426	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	EGR1
Abnormal Epidermal-Dermal Junction Morphology MP:0011159	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	LAMC2
Abnormal Female Germ Cell Morphology MP:0006361	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	WNT4
Abnormal Heart Apex Morphology MP:0012515	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	TCF21
Thin Hair Shaft MP:0009351	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	PPP1R13L
Abnormal Hippocampus Granule Cell Layer MP:0008285	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	APC2
Decreased Posterior Semicircular Canal Size MP:0003164	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	ZEB1
Decreased Small Intestinal Villus Height MP:0014082	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	AP1M2
Abnormal Inner Ear Canal Morphology MP:0002729	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	ZEB1
Abnormal Interferon-Gamma Secretion MP:0008559	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	FCER1G
Decreased Susceptibility To Chemically Induced Skin Inflammation MP:0012573	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	CMTM4
Abnormal Kidney Collecting Duct Epithelium Morphology MP:0011843	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	WNT9B
Abnormal Lacrimal Gland Physiology MP:0001348	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	NRTN
Decreased Thyrotroph Cell Number MP:0008338	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	WNT4
Abnormal Lean Body Mass MP:0003959	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	MYOZ1
Decreased Urine Urea Nitrogen Level MP:0011467	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	SLC25A23
Delayed Estrous Cycle MP:0009008	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	MAGEL2
Dilated Rete Testis MP:0006423	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	CA2
Dilated Sarcoplasmic Reticulum MP:0004089	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	DMPK
Ectopic Bone MP:0014167	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	BTG3
Ectopic Ureteric Bud MP:0010980	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	SPRY1
Focal Dorsal Hair Loss MP:0010202	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	EFEMP2
Impaired Muscle Contractility MP:0000738	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	ATP1A1
Increased KLRG1-positive CD4-positive, CD25-positive, Alpha-Beta Regulatory T Cell Number MP:0013433	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	ARHGEF1
Increased KLRG1-positive NK Cell Number MP:0012767	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	ARHGEF1
Increased Ly6C-positive NK T Cell Number MP:0013679	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	ARHGEF1
Abnormal Secondary Sex Determination MP:0002212	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	WNT4
Abnormal Small Intestinal Microvillus Morphology MP:0008109	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	AP1M2
Increased Circulating Ghrelin Level MP:0011612	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	SST
Abnormal Substantia Nigra Morphology MP:0000836	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	NR4A2
Abnormal Tendon Collagen Fibril Morphology MP:0011643	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	EFEMP2
Abnormal Thromboxane Level MP:0009818	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	PTGIR
Increased Macrophage Derived Foam Cell Number MP:0004778	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	ADGRF5
Increased Mammary Gland Epithelial Cell Proliferation MP:0010173	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	CEBPD
Abnormal Vertebral Epiphyseal Plate Morphology MP:0006394	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	NPPC
Absent Epididymis MP:0004727	1/6	0.06446633448239324	0.3218914097824267	0	0	17.99895287958115	49.34614767606924	WNT9B
Neonatal Lethality, Incomplete Penetrance MP:0011088	6/257	0.0659655730799224	0.3218914097824267	0	0	2.177483613931371	5.919755495580391	MN1;LIN28A;TASP1;WNT1;BMP7;CC2D1A
Decreased Double-Positive T Cell Number MP:0005092	3/84	0.06602359780139834	0.3218914097824267	0	0	3.353517538702724	9.113999012076752	ZEB1;CCR9;DSG3
Renal Hypoplasia MP:0003446	2/39	0.06889007261783106	0.3218914097824267	0	0	4.881081081081081	13.05807894769784	TCF21;BMP7
Abnormal Vision MP:0002090	2/39	0.06889007261783106	0.3218914097824267	0	0	4.881081081081081	13.05807894769784	EGR1;DRD1
Decreased CD4-positive, Alpha-Beta T Cell Number MP:0008075	4/140	0.0697223234965182	0.3218914097824267	0	0	2.668648310387985	7.107236869783314	DIAPH1;SPNS2;PRDM11;PIK3CG
Increased B Cell Number MP:0005014	3/86	0.06981220101840568	0.3218914097824267	0	0	3.2723274048575255	8.7107604324715	CMTM4;NFATC2;PRDM11
Decreased Erythrocyte Cell Number MP:0002875	6/262	0.07095981066003787	0.3218914097824267	0	0	2.1343245967741935	5.646657960866518	NPEPPS;MYB;MPL;BMP7;CUEDC1;KLF1
Decreased Dendritic Cell Number MP:0008127	2/40	0.07200511043576321	0.3218914097824267	0	0	4.752354570637119	12.503531293161815	FCER1G;ARHGEF1
Decreased Follicular B Cell Number MP:0008174	2/40	0.07200511043576321	0.3218914097824267	0	0	4.752354570637119	12.503531293161815	SPNS2;ARHGEF1
Cardiac Fibrosis MP:0003141	3/88	0.07369707315210773	0.3218914097824267	0	0	3.1949579831932775	8.331786487363917	EGR1;KLF5;PPP1R13L
Increased Vascular Smooth Muscle Cell Proliferation MP:0031510	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	EFEMP2
Abnormal Arcus Anterior Morphology MP:0009879	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	TASP1
Abnormal Atrioventricular Node Conduction MP:0006141	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	DMPK
Artery Stenosis MP:0006135	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	EFEMP2
Bilateral Cleft Upper Lip MP:0031448	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	ZEB1
Blind Ureter MP:0011797	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	SPRY1
Abnormal Blood-Brain Barrier Function MP:0005167	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	AQP4
Nonconvulsive Seizures MP:0000948	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	ELAVL3
Cranioschisis MP:0000919	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	FOXI3
Abnormal Circulating Alanine Transaminase Level MP:0001573	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	EGR1
Decreased Airway Resistance MP:0010936	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	LAMC2
Presphenoid Bone Hypoplasia MP:0004450	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	MN1
Short Scapula MP:0004340	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	ZEB1
Small Meckel's Cartilage MP:0030026	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	BMP7
Abnormal Foramen Magnum Morphology MP:0010941	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	TBX15
Small First Pharyngeal Arch MP:0006341	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	KCNH2
Small Lung Lobe MP:0010976	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	TCF21
Abnormal Gastric Gland Morphology MP:0003892	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	SST
Decreased Lateral Semicircular Canal Size MP:0003162	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	ZEB1
Small Visceral Yolk Sac MP:0012131	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	HNF4A
Abnormal Hard Palate Morphology MP:0003756	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	BMP7
Decreased Mouth Size MP:0009880	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	FOXI3
Abnormal Heart Right Ventricle Outflow Tract Morphology MP:0010428	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	PHC1
Thin Parietal Bone MP:0030281	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	MN1
Abnormal Inferior Colliculus Morphology MP:0000776	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	WNT1
Abnormal Inhibitory Postsynaptic Potential MP:0002911	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	SST
Abnormal Laryngeal Cartilage Morphology MP:0002256	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	DSG3
Abnormal Liver Sinusoid Morphology MP:0008989	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	MYB
Delayed Axon Extension MP:0002946	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	NRN1
Dermal-Epidermal Separation MP:0011160	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	LAMC2
Disorganized Dorsal Root Ganglion MP:0000962	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	MYCN
Echinocytosis MP:0000256	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	DIAPH1
Ectopic Hippocampus Pyramidal Cells MP:0010011	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	APC2
Ectopic Ovary MP:0011727	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	TCF21
Abnormal Myeloblast Morphology/Development MP:0002414	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	MYB
Abnormal Odontoid Process Morphology MP:0004659	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	TBX15
Abnormal Olfactory Bulb Glomerular Layer Morphology MP:0009948	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	ZEB1
Esophageal Atresia MP:0003276	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	RAB25
Excessive Tearing MP:0001349	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	SPNS2
Fused Metatarsal Bones MP:0004642	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	ZEB1
Abnormal Palatal Shelf Morphology MP:0031460	1/7	0.0748013232941006	0.3218914097824267	0	0	14.99825479930192	38.88927038063299	ZEB1
